,Origin_Id,Origin Station Complex Name,Origin Latitude,Origin Longitude,Destination_Id,Destination Station Complex Name,Destination Latitude,Destination Longitude,Origin Point,Destination Point,Estimated_Total_Ridership
1851,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,78,Avenue U (N),40.597473,-73.979137,POINT (-73.977359 40.751992),POINT (-73.979137 40.597473),1392.5883
1000,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,217,"170 St (B,D)",40.839306,-73.9134,POINT (-74.007838 40.710089),POINT (-73.9134 40.839306),1385.1909
207,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,93,"Chauncey St (J,Z)",40.682893,-73.910456,POINT (-73.977359 40.751992),POINT (-73.910456 40.682893),1383.0401
404,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,48,Avenue H (Q),40.62927,-73.961639,POINT (-73.977359 40.751992),POINT (-73.961639 40.62927),1382.0243
2114,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,255,169 St (F),40.71047,-73.793604,POINT (-74.007838 40.710089),POINT (-73.793604 40.71047),1372.934
3117,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,87,"Crescent St (J,Z)",40.683194,-73.873785,POINT (-73.977359 40.751992),POINT (-73.873785 40.683194),1369.1933
757,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,286,Broadway (G),40.706092,-73.950308,POINT (-74.007838 40.710089),POINT (-73.950308 40.706092),1360.9174
1772,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,149,163 St-Amsterdam Av (C),40.836013,-73.939892,POINT (-73.977359 40.751992),POINT (-73.939892 40.836013),1348.2832
241,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,90,"Van Siclen Av (J,Z)",40.678024,-73.891688,POINT (-74.007838 40.710089),POINT (-73.891688 40.678024),1346.0089
1239,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,299,Dyckman St (1),40.860531,-73.925536,POINT (-74.007838 40.710089),POINT (-73.925536 40.860531),1345.8234
788,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,248,Avenue N (F),40.61514,-73.974197,POINT (-73.987581 40.755746),POINT (-73.974197 40.61514),1330.3191
1436,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,191,88 St (A),40.679843,-73.85147,POINT (-73.977359 40.751992),POINT (-73.85147 40.679843),1325.3194
728,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,141,Park Pl (S),40.674772,-73.957624,POINT (-73.987581 40.755746),POINT (-73.957624 40.674772),1320.7555
1881,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,89,Cleveland St (J),40.679947,-73.884639,POINT (-74.007838 40.710089),POINT (-73.884639 40.679947),1312.6686
1139,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,65,79 St (D),40.613501,-74.00061,POINT (-73.977359 40.751992),POINT (-74.00061 40.613501),1312.1213
1103,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,53,Neck Rd (Q),40.595246,-73.955161,POINT (-74.007838 40.710089),POINT (-73.955161 40.595246),1311.7839999999999
1221,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,108,Middle Village-Metropolitan Av (M),40.711396,-73.889601,POINT (-73.977359 40.751992),POINT (-73.889601 40.711396),1303.468
2081,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,252,Avenue X (F),40.58962,-73.97425,POINT (-74.007838 40.710089),POINT (-73.97425 40.58962),1300.3633
2103,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,59,9 Av (D),40.646292,-73.994324,POINT (-74.007838 40.710089),POINT (-73.994324 40.646292),1292.366
909,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,99,"Lorimer St (M,J)",40.703869,-73.947408,POINT (-73.977359 40.751992),POINT (-73.947408 40.703869),1291.0172
1161,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,67,20 Av (D),40.604556,-73.998168,POINT (-73.977359 40.751992),POINT (-73.998168 40.604556),1287.8415
361,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,294,238 St (1),40.884667,-73.90087,POINT (-74.007838 40.710089),POINT (-73.90087 40.884667),1280.3384
1079,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,64,71 St (D),40.619589,-73.998864,POINT (-74.007838 40.710089),POINT (-73.998864 40.619589),1280.2933
1482,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,418,"233 St (2,5)",40.893193,-73.857473,POINT (-74.007838 40.710089),POINT (-73.857473 40.893193),1280.0958
1625,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,50,Avenue M (Q),40.617618,-73.959399,POINT (-74.007838 40.710089),POINT (-73.959399 40.617618),1275.2943
2003,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,363,Westchester Sq-E Tremont Av (6),40.839892,-73.842952,POINT (-74.007838 40.710089),POINT (-73.842952 40.839892),1273.0905
803,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,88,"Norwood Av (J,Z)",40.68141,-73.880039,POINT (-73.987581 40.755746),POINT (-73.880039 40.68141),1260.7851
2134,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,45,Beverley Rd (Q),40.644031,-73.964492,POINT (-74.007838 40.710089),POINT (-73.964492 40.644031),1259.5844
117,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,282,21 St (G),40.744065,-73.949724,POINT (-73.987581 40.755746),POINT (-73.949724 40.744065),1252.0102
1987,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,372,Longwood Av (6),40.816104,-73.896435,POINT (-74.007838 40.710089),POINT (-73.896435 40.816104),1250.4152
1570,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,66,18 Av (D),40.607954,-74.001736,POINT (-74.007838 40.710089),POINT (-74.001736 40.607954),1244.9671
1259,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,77,Kings Hwy (N),40.603923,-73.980353,POINT (-74.007838 40.710089),POINT (-73.980353 40.603923),1228.3957
1268,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,135,Livonia Av (L),40.664038,-73.900571,POINT (-73.987581 40.755746),POINT (-73.900571 40.664038),1212.5321
976,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,209,Far Rockaway-Mott Av (A),40.603995,-73.755405,POINT (-73.977359 40.751992),POINT (-73.755405 40.603995),1206.7721
1942,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,67,20 Av (D),40.604556,-73.998168,POINT (-74.007838 40.710089),POINT (-73.998168 40.604556),1206.659
879,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,90,"Van Siclen Av (J,Z)",40.678024,-73.891688,POINT (-73.987581 40.755746),POINT (-73.891688 40.678024),1204.3479
2079,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,65,79 St (D),40.613501,-74.00061,POINT (-74.007838 40.710089),POINT (-74.00061 40.613501),1175.407
1206,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,460,33 St-Rawson St (7),40.744587,-73.930997,POINT (-74.007838 40.710089),POINT (-73.930997 40.744587),1170.9406
1004,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,269,"Northern Blvd (M,R)",40.752885,-73.906006,POINT (-74.007838 40.710089),POINT (-73.906006 40.752885),1167.5898
323,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,615,New Utrecht Av (N)/62 St (D),40.625657,-73.996624,POINT (-73.977359 40.751992),POINT (-73.996624 40.625657),1156.0472
1190,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,253,Neptune Av (F),40.581011,-73.974574,POINT (-74.007838 40.710089),POINT (-73.974574 40.581011),1149.5198
1295,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,416,Wakefield-241 St (2),40.903125,-73.85062,POINT (-74.007838 40.710089),POINT (-73.85062 40.903125),1149.4206
20,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,49,Avenue J (Q),40.625039,-73.960803,POINT (-74.007838 40.710089),POINT (-73.960803 40.625039),1147.3403
1266,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,83,"Woodhaven Blvd (J,Z)",40.693879,-73.851576,POINT (-73.987581 40.755746),POINT (-73.851576 40.693879),1147.1237
611,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,89,Cleveland St (J),40.679947,-73.884639,POINT (-73.987581 40.755746),POINT (-73.884639 40.679947),1144.3902
1966,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,194,111 St (A),40.684331,-73.832163,POINT (-73.977359 40.751992),POINT (-73.832163 40.684331),1143.2706
972,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,34,53 St (R),40.645069,-74.014034,POINT (-74.007838 40.710089),POINT (-74.014034 40.645069),1140.7265
1521,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,57,"W 8 St-NY Aquarium (F,Q)",40.576127,-73.975939,POINT (-73.977359 40.751992),POINT (-73.975939 40.576127),1128.7077
970,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,249,Avenue P (F),40.608944,-73.973022,POINT (-73.987581 40.755746),POINT (-73.973022 40.608944),1126.49
1959,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,196,Aqueduct Racetrack (A),40.672097,-73.835919,POINT (-73.987581 40.755746),POINT (-73.835919 40.672097),1117.3607
148,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,111,Seneca Av (M),40.702762,-73.90774,POINT (-73.977359 40.751992),POINT (-73.90774 40.702762),1116.5518
370,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,257,Sutphin Blvd (F),40.70546,-73.810708,POINT (-73.977359 40.751992),POINT (-73.810708 40.70546),1104.9141
2073,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,214,"182-183 Sts (B,D)",40.856093,-73.900741,POINT (-74.007838 40.710089),POINT (-73.900741 40.856093),1102.8435
373,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,252,Avenue X (F),40.58962,-73.97425,POINT (-73.987581 40.755746),POINT (-73.97425 40.58962),1102.833
1576,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,86,Cypress Hills (J),40.689941,-73.87255,POINT (-74.007838 40.710089),POINT (-73.87255 40.689941),1101.8539
3619,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,141,Park Pl (S),40.674772,-73.957624,POINT (-74.007838 40.710089),POINT (-73.957624 40.674772),1099.7812
631,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,296,Marble Hill-225 St (1),40.874561,-73.909831,POINT (-74.007838 40.710089),POINT (-73.909831 40.874561),1090.3814
480,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,370,Whitlock Av (6),40.826525,-73.886283,POINT (-73.987581 40.755746),POINT (-73.886283 40.826525),1090.1009
1383,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,81,111 St (J),40.697418,-73.836345,POINT (-73.987581 40.755746),POINT (-73.836345 40.697418),1087.0391
1898,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,425,"Bronx Park East (2,5)",40.848828,-73.868457,POINT (-74.007838 40.710089),POINT (-73.868457 40.848828),1085.2086
1918,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,221,21 St-Queensbridge (F),40.754203,-73.942836,POINT (-74.007838 40.710089),POINT (-73.942836 40.754203),1073.1704
1708,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,417,"Nereid Av (2,5)",40.898379,-73.854376,POINT (-74.007838 40.710089),POINT (-73.854376 40.898379),1070.6856
464,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,187,Shepherd Av (C),40.67413,-73.88075,POINT (-73.977359 40.751992),POINT (-73.88075 40.67413),1050.6833
1154,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,69,25 Av (D),40.597704,-73.986829,POINT (-74.007838 40.710089),POINT (-73.986829 40.597704),1049.3334
1531,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,216,"174-175 Sts (B,D)",40.8459,-73.910136,POINT (-73.977359 40.751992),POINT (-73.910136 40.8459),1048.4779
1884,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,287,Flushing Av (G),40.700377,-73.950234,POINT (-73.977359 40.751992),POINT (-73.950234 40.700377),1047.0555
1314,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,193,104 St (A),40.681711,-73.837683,POINT (-73.977359 40.751992),POINT (-73.837683 40.681711),1046.9588
1934,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,374,E 143 St-St Mary's St (6),40.808719,-73.907657,POINT (-73.977359 40.751992),POINT (-73.907657 40.808719),1046.9148
2082,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,64,71 St (D),40.619589,-73.998864,POINT (-73.977359 40.751992),POINT (-73.998864 40.619589),1043.8994
1217,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,150,155 St (C),40.830518,-73.941514,POINT (-74.007838 40.710089),POINT (-73.941514 40.830518),1042.8549
2049,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,216,"174-175 Sts (B,D)",40.8459,-73.910136,POINT (-74.007838 40.710089),POINT (-73.910136 40.8459),1040.7094
1513,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,141,Park Pl (S),40.674772,-73.957624,POINT (-73.977359 40.751992),POINT (-73.957624 40.674772),1022.8907
1276,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,197,Aqueduct-N Conduit Av (A),40.668234,-73.834058,POINT (-73.987581 40.755746),POINT (-73.834058 40.668234),1019.7863
798,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,131,Bushwick Av-Aberdeen St (L),40.682829,-73.905249,POINT (-74.007838 40.710089),POINT (-73.905249 40.682829),1019.368
1503,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,244,Ditmas Av (F),40.636119,-73.978172,POINT (-73.977359 40.751992),POINT (-73.978172 40.636119),1006.8431
567,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,200,"Beach 90 St (A,S)",40.588034,-73.813641,POINT (-74.007838 40.710089),POINT (-73.813641 40.588034),1005.727
74,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,6,"39 Av-Dutch Kills (N,W)",40.752882,-73.932755,POINT (-74.007838 40.710089),POINT (-73.932755 40.752882),1001.3973
1136,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,374,E 143 St-St Mary's St (6),40.808719,-73.907657,POINT (-73.987581 40.755746),POINT (-73.907657 40.808719),983.4826
1572,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,262,"67 Av (M,R)",40.726523,-73.852719,POINT (-74.007838 40.710089),POINT (-73.852719 40.726523),981.1461
1709,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,134,Sutter Av (L),40.669367,-73.901975,POINT (-74.007838 40.710089),POINT (-73.901975 40.669367),980.8596
1267,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,349,Junius St (3),40.663515,-73.902447,POINT (-74.007838 40.710089),POINT (-73.902447 40.663515),977.6625
1714,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,57,"W 8 St-NY Aquarium (F,Q)",40.576127,-73.975939,POINT (-74.007838 40.710089),POINT (-73.975939 40.576127),976.6041
1163,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,33,45 St (R),40.648939,-74.010006,POINT (-74.007838 40.710089),POINT (-74.010006 40.648939),976.5922
448,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,60,Fort Hamilton Pkwy (D),40.640914,-73.994304,POINT (-73.977359 40.751992),POINT (-73.994304 40.640914),968.0296
984,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,196,Aqueduct Racetrack (A),40.672097,-73.835919,POINT (-74.007838 40.710089),POINT (-73.835919 40.672097),960.0311
1191,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,298,207 St (1),40.864621,-73.918822,POINT (-74.007838 40.710089),POINT (-73.918822 40.864621),958.7197
925,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,204,Beach 67 St (A),40.590927,-73.796924,POINT (-73.977359 40.751992),POINT (-73.796924 40.590927),951.6835
1375,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,431,"Intervale Av (2,5)",40.822181,-73.896736,POINT (-74.007838 40.710089),POINT (-73.896736 40.822181),950.4124
1715,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,186,Van Siclen Av (C),40.67271,-73.890358,POINT (-73.977359 40.751992),POINT (-73.890358 40.67271),950.2805
697,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,133,Atlantic Av (L),40.675345,-73.903097,POINT (-73.987581 40.755746),POINT (-73.903097 40.675345),949.2331
411,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,256,Parsons Blvd (F),40.707564,-73.803326,POINT (-74.007838 40.710089),POINT (-73.803326 40.707564),928.8471
1060,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,69,25 Av (D),40.597704,-73.986829,POINT (-73.977359 40.751992),POINT (-73.986829 40.597704),925.3112
177,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,200,"Beach 90 St (A,S)",40.588034,-73.813641,POINT (-73.987581 40.755746),POINT (-73.813641 40.588034),914.3092
235,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,62,55 St (D),40.631435,-73.995476,POINT (-73.987581 40.755746),POINT (-73.995476 40.631435),910.4331
492,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,349,Junius St (3),40.663515,-73.902447,POINT (-73.987581 40.755746),POINT (-73.902447 40.663515),900.5572
1184,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,251,Avenue U (F),40.596063,-73.973357,POINT (-74.007838 40.710089),POINT (-73.973357 40.596063),898.8479
654,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,80,"121 St (J,Z)",40.700492,-73.828294,POINT (-73.987581 40.755746),POINT (-73.828294 40.700492),897.4084
1568,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,70,Bay 50 St (D),40.588841,-73.983765,POINT (-73.987581 40.755746),POINT (-73.983765 40.588841),879.5637
434,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,133,Atlantic Av (L),40.675345,-73.903097,POINT (-73.977359 40.751992),POINT (-73.903097 40.675345),879.1871
296,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,297,215 St (1),40.869444,-73.915279,POINT (-73.977359 40.751992),POINT (-73.915279 40.869444),877.0737
1616,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,37,77 St (R),40.629742,-74.02551,POINT (-74.007838 40.710089),POINT (-74.02551 40.629742),870.9653
2016,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,419,"225 St (2,5)",40.888022,-73.860341,POINT (-74.007838 40.710089),POINT (-73.860341 40.888022),861.5077
900,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,85,"75 St-Elderts Ln (J,Z)",40.691324,-73.867139,POINT (-73.987581 40.755746),POINT (-73.867139 40.691324),860.6464
160,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,36,Bay Ridge Av (R),40.634967,-74.023377,POINT (-74.007838 40.710089),POINT (-74.023377 40.634967),857.329
1699,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,422,"Burke Av (2,5)",40.871356,-73.867164,POINT (-74.007838 40.710089),POINT (-73.867164 40.871356),852.8171
1688,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,74,18 Av (N),40.620671,-73.990414,POINT (-74.007838 40.710089),POINT (-73.990414 40.620671),838.3098
1313,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,75,20 Av (N),40.61741,-73.985026,POINT (-74.007838 40.710089),POINT (-73.985026 40.61741),833.8675
1630,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,82,"104 St (J,Z)",40.695178,-73.84433,POINT (-73.977359 40.751992),POINT (-73.84433 40.695178),833.0857
1637,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,56,Ocean Pkwy (Q),40.576312,-73.968501,POINT (-73.977359 40.751992),POINT (-73.968501 40.576312),824.7793
1366,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,134,Sutter Av (L),40.669367,-73.901975,POINT (-73.977359 40.751992),POINT (-73.901975 40.669367),823.9039
3039,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,251,Avenue U (F),40.596063,-73.973357,POINT (-73.987581 40.755746),POINT (-73.973357 40.596063),816.6105
986,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,249,Avenue P (F),40.608944,-73.973022,POINT (-73.977359 40.751992),POINT (-73.973022 40.608944),816.31
442,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,615,New Utrecht Av (N)/62 St (D),40.625657,-73.996624,POINT (-74.007838 40.710089),POINT (-73.996624 40.625657),815.5901
159,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,86,Cypress Hills (J),40.689941,-73.87255,POINT (-73.987581 40.755746),POINT (-73.87255 40.689941),810.9479
1583,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,88,"Norwood Av (J,Z)",40.68141,-73.880039,POINT (-73.977359 40.751992),POINT (-73.880039 40.68141),809.3632
1318,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,420,"219 St (2,5)",40.883895,-73.862633,POINT (-74.007838 40.710089),POINT (-73.862633 40.883895),803.5612
4010,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,48,Avenue H (Q),40.62927,-73.961639,POINT (-74.007838 40.710089),POINT (-73.961639 40.62927),801.9809
1516,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,60,Fort Hamilton Pkwy (D),40.640914,-73.994304,POINT (-74.007838 40.710089),POINT (-73.994304 40.640914),797.2415
1986,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,56,Ocean Pkwy (Q),40.576312,-73.968501,POINT (-74.007838 40.710089),POINT (-73.968501 40.576312),794.1053
1230,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,253,Neptune Av (F),40.581011,-73.974574,POINT (-73.987581 40.755746),POINT (-73.974574 40.581011),789.7691
886,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,203,"Rockaway Park-Beach 116 St (A,S)",40.580903,-73.835592,POINT (-73.987581 40.755746),POINT (-73.835592 40.580903),786.2421
2017,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,135,Livonia Av (L),40.664038,-73.900571,POINT (-73.977359 40.751992),POINT (-73.900571 40.664038),767.5052
3121,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,90,"Van Siclen Av (J,Z)",40.678024,-73.891688,POINT (-73.977359 40.751992),POINT (-73.891688 40.678024),760.4024
4002,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,268,"65 St (M,R)",40.749669,-73.898453,POINT (-74.007838 40.710089),POINT (-73.898453 40.749669),753.4206
